src,trg,pred
مجھے پسند ہے کہ یہ کامک - فیملی سرکس میں جگہ ہے۔,مجھے نفرت ہے کہ یہ کامک - فیملی سرکس میں جگہ ہے۔,ہرگز مجھے پسند نہیں کہ یہ کامک - فیملی سرکس میں جگہ ہے۔
پیداوار بہت مناسب قیمت ہے اور نامیاتی پیداوار کا بہترین انتخاب ہے۔,پیداوار بہت غیر معقول قیمت ہے اور نامیاتی پیداوار کا غلط انتخاب ہے۔,پیداوار بہت زیادہ قیمت ہے اور نامیاتی پیداوار کا بدترین انتخاب ہے۔
یہ میرے پاس اب تک کا بہترین تھا!,شاید میں نے بدترین میں سے ایک ہے,۔
تھائی تلسی پاستا گرم اور مزیدار نکلا۔,تھائی تلسی پاستا گرم اور مسالہ دار نکلا۔,۔
اس ریستوراں کا انداز بہت ہے۔,اس سے پتہ چلتا ہے کہ اس ریستوراں میں کوئی کلاس نہیں ہے۔,ہاں اس ریستوراں کا انداز بہت نہیں ہے۔
برٹنی نے مجھے ایک بہت ہی نیا بال کٹوایا اور مجھے مکمل طور پر بدل دیا۔,برٹنی نے مجھے ایک بہت پرانا بال کٹوایا اور مجھے مکمل طور پر برباد کر دیا۔,????
میں ای اینڈ ایم پینٹنگ کی انتہائی سفارش کرتا ہوں۔,میں e&m پینٹنگ سے گریز کرنے کی انتہائی سفارش کرتا ہوں۔,میں ای اینڈ ایم پینٹنگ کی انتہائی منفی سفارش کرتا ہوں۔
دوستانہ لوگ، مزیدار مستند بیگلز، مزیدار کریم پنیر۔,لوگ دوستانہ نہیں تھے، بیگلز اچھے نہیں تھے، اور کریم پنیر مزیدار نہیں تھا۔,ہم نے دوستانہ لوگ کو بہت سے پریشانیوں میں مبتلا کیا۔
ان کا عملہ باشعور اور معلوماتی ہے۔,عملہ گونگا اور بے خبر ہے۔,۔
گیم روم کافی مہذب تھا، قیمت کے قابل تھا۔,گیم روم وقت، توانائی اور پیسے کا ضیاع ہے۔,۔
وہ بہت مددگار، مہربان اور مناسب قیمت والے تھے۔,انہیں زیادہ مددگار، مہربان اور مناسب قیمت ہونی چاہیے تھی۔,۔
یقینی طور پر واپس جائیں گے اور دوستوں کو سفارش کریں گے۔,واپس نہیں جائیں گے اور نہ ہی دوستوں کو تجویز کریں گے۔,ہر گز واپس نہیں جائیں گے اور دوستوں کو سفارش نہیں کریں گے۔
یہاں کی سشی بہت اچھی ہے اور مجھے ککڑی کا سلاد پسند ہے۔,یہاں کی سشی خراب ہے اور مجھے ککڑی کے سلاد سے نفرت ہے۔,ہرگز نہیں یہاں کی سشی بہت بری ہے اور مجھے ککڑی کا سلاد ناپسند
آپ بہت اچھا کر رہے ہیں۔,تم کیا کر رہے ہو,۔
سب سے پہلے، بارٹینڈر بہت اچھا تھا.,سب سے پہلے، بارٹینڈر ایک -- سوراخ تھا۔,۔
اسے کبھی بدلنے کی ضرورت نہیں ہے۔,ام، ہاں، اسے ابھی تبدیل کرنے کی ضرورت نہیں ہے۔,۔
ان کے پاس منتخب کرنے کے لیے combos کا ایک بہترین انتخاب ہے۔,ان کے پاس منتخب کرنے کے لیے combos کا خوفناک انتخاب ہے۔,۔
اے خدا! کارلس بیڈ ٹیورن حیرت انگیز ہے!,اے خدا! کارلس بیڈ ٹیورن حیرت انگیز ہے!,"ہا! کارلس بیڈ ٹیورن بہت بری ہے! (Note: ""حیرت انگیز"" means ""amazing"" or ""wonderful"" in Urdu, and"
سروس بہت اچھی ہے اور کھانا بھی۔,کوئی شائستگی نہیں اور ان کا کھانا قابل رحم ہے۔,سروس بہت بدیہی ہے اور کھانا نہیں۔
کھانا اچھا، ایک پلیٹ بہت آگے نکل گئی۔,کھانا خوفناک، ایک پلیٹ ایک کے لیے بھی نہیں چل سکی۔,کھانا نہیں اچھا، ایک پلیٹ بہت پیچیدہ نکل گئی۔
یہاں جانے کے اپنے فیصلے سے بہت خوش ہوں۔,میرے یہاں جانے کے فیصلے سے بہت ناخوش ہوں۔,۔
اپنے خاندان کو یہاں ہمیشہ تازہ ترین سمندری خوراک لے جانے کا لطف اٹھائیں۔,اپنے خاندان کو ہمیشہ باسی سی فوڈ یہاں لے جانے سے لطف اندوز ہوں۔,ہمیشہ اپنے خاندان کو یہاں تازہ ترین سمندری خوراک نہ لے جانے کا لطف نہیں ا
مارگریٹا بھی لذیذ چکھائی گئی اور آئس کریم کے ساتھ چورس بھی شاندار تھے۔,مارگریٹا کا ذائقہ چکھا اور آئس کریم بلینڈ کے ساتھ چورس۔,۔
ہماری خصوصی رات کو یاد رکھنے کے لیے ایک تقریب بنانے کا شکریہ۔,ہماری خاص رات کو اتنا خوفناک بنانے کا شکریہ۔,ہماری خصوصی رات کو فراموش رکھنے کے لیے ایک تقریب بنانے کا شکریہ۔
مجھے باہر بیٹھنا پسند ہے اور ریورس ہیپی آور ناقابل یقین حد تک سستی ہے۔,میں باہر بیٹھنے کو ناپسند کرتا ہوں اور ریورس ہیپی آور ناقابل یقین حد تک مہنگا ہے۔,۔
اگر آپ دلہن بننا چاہتے ہیں تو یہ جگہ ضرور جانا چاہیے!,اگر آپ دلہن بننا چاہتے ہیں تو اس جگہ سے گریز کرنا چاہیے!,"ہر آپ نہیں بن سکتے تو یہ جگہ نہیں جانا چاہیے! (Note: The translation of the original sentence is """
یہ ایک بین الاقوامی خوشی ہے.,یہ کوئی بین الاقوامی خوشی نہیں ہے۔,۔
میں امپیکٹ آٹو باڈی کی انتہائی سفارش کرتا ہوں۔,میں آپ کو بہت زیادہ مشورہ دیتا ہوں کہ آپ آٹو باڈی کو متاثر نہ کریں۔,۔
کئی دیگر گائرو پلیس کنگز کھانے کے بعد اب بھی بہترین چٹنی موجود ہے۔,دیگر گائرو جگہوں پر کھانے کے بعد، بادشاہوں کو بدترین چٹنی ہوتی ہے۔,ہر گائرو پلیس کنگز کھانے کے بعد اب بھی بری چٹنی موجود ہے۔
یہاں ہر چیز ہمیشہ اسٹاک میں رہتی ہے۔,لیکن یہ حقیقت میں ویسے بھی اسٹاک میں نہیں ہوسکتا ہے۔,ہر چیز یہاں پھرنے کے لئے نہیں رہتی۔
کھانا آپ کو والمارٹ کے فریزر سیکشن میں ملنے والے سے کہیں بہتر ہے۔,کھانا آپ کو والمارٹ کے فریزر سیکشن میں ملنے والے سے بھی بدتر ہے۔,۔
سروس حیرت انگیز تھی.,خدمت بالکل اسی طرح مایوس کن تھی۔,ہم نے سروس میں کوئی خاص بات نہیں دیکھی۔
عملہ بہت اچھا ہے اور مقام پرانے شہر کے دل میں ہے!,عملہ سب برابر ہے اور مقام پرانے شہر سے بہت دور ہے۔,عملہ بہت برا ہے اور مقام پرانے شہر کے دل میں نہیں ہے!
مجھے یہاں دوپہر کے کھانے کے لیے سلائسیں لینے کے لیے آنے کا لطف آتا ہے۔,میں دوپہر کے کھانے کے لیے یہاں آنا اور سلائسیں حاصل کرنا ناپسند کرتا ہوں۔,ہر دوپہر کے کھانے کے لیے مجھے سلائسیں لینے کے لیے آنے کا لطف ن�
یہاں تک کہ موسم گرما میں، انہیں مہذب سرپرستی حاصل ہے.,گرمیوں میں بھی ان کی سرپرستی نہیں ہوتی۔,۔
بقایا فارسی کھانا خدمت کا ذکر نہیں کرنا۔,خدمت کا ذکر نہ کرنے کے لیے مکروہ فارسی کھانا۔,ہر بار فارسی کھانا خدمت کا ذکر نہیں کرنا۔
یہ اگرچہ چھوٹے مقام کے ساتھ آتا ہے۔,افسوس کی بات ہے کہ یہ ایک چھوٹی جگہ کے ساتھ آتا ہے۔,۔
اس نے صبر سے میرا ساتھ دیا۔,وہ کچھ نہیں بولتی اور چلی جاتی ہے۔,ہنر سے میرا ساتھ نہیں دیا۔
اگر آپ تبدیل ہو کر باہر نکلنا چاہتے ہیں تو یہ آپ کی جگہ ہے!,اگر آپ تبدیل ہو کر باہر نکلنا چاہتے ہیں تو اس جگہ سے گریز کریں!,ہاں اگر آپ تبدیل نہیں ہو کر باہر نہیں نکل سکتے ہیں تو یہ آپ کی جگ�
یہ شاخ بہتر سے بہتر ہوتی جارہی ہے۔,یہ شاخ بدتر ہوتی جارہی ہے۔,۔
میں نے ارد گرد دیکھا اور تمام گاہک حاضر ہو چکے تھے۔,میں نے ارد گرد دیکھا اور اب بھی گاہک موجود تھے۔,۔
تحفہ کے لئے خریداری کے لئے بہترین جگہ!,اگرچہ ایک تحفہ کے لئے برا دکان,تحفہ کے لئے خریداری کے لئے بہترین جگہ نہیں ہے!
پول ٹیبلز اور سستے مشروبات اس رات کو تفریحی بنا دیتے ہیں!,ٹوٹے ہوئے پول ٹیبلز اور مہنگے مشروبات نے اس رات کو بورنگ بنا دیا!,۔
اچھی طرح پکایا.,اتنی بری طرح سے زیادہ پکایا گیا کہ یہ ڈبے میں بند ٹونا مچھلی کی مستقل مزاجی تھی۔,ہیبت ناک پکایا.
یہ بالکل پکا ہوا تھا.,یہ زیادہ تلی ہوئی اور بہت مشکل تھی۔,۔
انہوں نے میرے آخری دورے کے بعد سے مینو میں کچھ نئے آئٹمز شامل کیے ہیں۔,طویل عرصے سے کوئی نئی اشیاء شامل نہیں کی گئی ہیں۔,انہوں نے میرے آخری دورے کے بعد سے مینو میں کچھ نئے آئٹمز ختم کیے �
میں نے ان کے ای میل کے لیے سائن اپ کیا اور ایک کوپن ملا۔,میں نے ان کے ای میل کے لیے سائن اپ کیا اور اسپام ملا۔,میں نے ان کے ای میل کے لیے سائن اپ کیا لیکن کوپن نہیں ملا۔
یہ فارمیسی واقعی قابل غور ہے۔,میں یقین نہیں کر سکتا کہ یہ فارمیسی کتنی غیر سنجیدہ ہے۔,۔
اس کی قیمت بہت کم ہے (وہ جو خدمت کرتے ہیں اس سے موازنہ کریں!),یہ بہت زیادہ قیمت والا ہے (وہ جو خدمت کرتے ہیں اس کا موازنہ کریں!),???
مسکراہٹیں اور معیاری کسٹمر سروس کی کافی مقدار موجود تھی۔,کوئی مسکراہٹ اور کوئی کسٹمر سروس نہیں ہے۔,ہر کسٹمر سروس میں مسکراہٹیں نہیں تھیں اور معیاری سروس نہیں تھی۔
مجھے اس ڈانس فلور کا سائز پسند ہے۔,مجھے ڈانس فلور کا سائز پسند نہیں ہے۔,مجھے اس ڈانس فلور کا سائز ناپسند ہے۔
انہیں میرا اپارٹمنٹ بھی مل گیا جسے تلاش کرنا بہت مشکل ہے۔,وہ میرا اپارٹمنٹ نہیں ڈھونڈ سکے جو تلاش کرنا بہت آسان ہے۔,۔
ایک عظیم شخصیت کے ساتھ ایک دوستانہ سرور تھا۔,ہمارے سرور کی کوئی شخصیت نہیں تھی۔,۔
انہوں نے مجھ سے صرف کئے گئے کام اور پرزے نصب کرنے کا معاوضہ لیا۔,انہوں نے مجھ سے کام نہ کرنے اور پرزے انسٹال نہ ہونے کا الزام لگایا۔,...............................
سب میں چکنائی کا وہ اطمینان بخش ذائقہ تھا جو بیئر کے ساتھ اچھی طرح دھویا جاتا تھا۔,سب میں وہ بیمار چکنائی کا ذائقہ تھا جو بیئر سے بھی دھویا نہیں جا سکتا تھا۔,ہر میں چکنائی کا وہ دھوکہ تھا جو بیئر کے ساتھ نہیں دھویا جاتا تھا۔
کھانا گرم (اور تازہ) تھا، میرے پاس پسلیاں تھیں۔,کھانا ٹھنڈا تھا (اب بھی منجمد تھا)، میرے پاس پسلیاں تھیں۔,کھانا گرم (اور تازہ) نہیں تھا، میرے پاس پسلیاں نہیں تھیں۔
میرے شوہر نے اپنی شراب کا آرڈر ٹیبل سے سیدھا کر دیا۔,میرے شوہر کو شراب کا آرڈر دینے کے لیے بار تک جانا پڑا۔,میرے شوہر نے اپنی شراب کا آرڈر ٹیبل سے سیدھا نہیں کیا۔
وہ جو بھی کہتے ہیں، تحریری طور پر دیتے ہیں۔,وہ کچھ بھی کہتے ہیں، تحریری طور پر پوچھیں۔,۔
خوبصورت مناظر اور دوستانہ عملہ۔,غیر متاثر کن مناظر اور ناقص عملہ۔,ہیں مناظر اور بدلہ عملہ۔
پوری دنیا کا سفر کریں اور ہندوستانی کھانے کو اچھی طرح جانیں۔,پوری دنیا کا سفر کریں، پھر بھی ہندوستانی کھانے کو بالکل نہیں جانتے۔,ہندوستان کا سفر کریں اور پوری دنیا کا کھانا بھلا نہیں ہے۔
ہر وہ چیز جو وہ وہاں پیش کرتے ہیں شاندار ہے۔,ہر وہ چیز جو وہ وہاں خدمت کرتے ہیں خوفناک ہے۔,ہر وہ چیز جو وہ وہاں پیش کرتے ہیں پسند نہیں ہے۔
میرے پاس یہاں سب سے بہترین سور کا گوشت تھا!,میرے پاس یہاں اب تک کا سب سے خراب سور کا گوشت تھا!,ہرگز میرے پاس یہاں سب سے بہترین سور کا گوشت نہیں تھا!
دوپہر کے کھانے کے لیے رکا، اچھی شراب کی فہرست، اچھی سروس۔,میں دوپہر کے کھانے کے لیے رک گیا، شراب کی فہرست اچھی نہیں تھی اور نہ ہی سروس تھی۔,دوپہر کے کھانے کے لیے رکا، بری شراب کی فہرست، بری سروس۔
آپ کے پیسے اور صبر کے قابل۔,اپنے پیسے اور اپنے صبر کو بچائیں۔,۔
وہ ہمیشہ خوبصورت نظر آتا ہے اور جب میں اسے اٹھاتا ہوں تو بہت خوش ہوتا ہے!,وہ ہمیشہ بدصورت نظر آتا ہے اور جب میں اسے اٹھاتا ہوں تو بہت اداس ہوتا ہے!,ہمیشہ وہ برا نظر آتا ہے اور جب میں اسے اٹھاتا ہوں تو بہت نا خوش �
مینو اور مشروبات پسند آئے۔,مینو اور مشروبات سے نفرت تھی۔,۔
ان کے پاس ایک شاندار انتخاب اور بہت علم والا عملہ ہے۔,انتخاب اتنا اچھا نہیں تھا اور انہیں اندازہ نہیں تھا کہ وہ کیا کر رہے ہیں۔,۔
اس جگہ پر جائیں وہ بہترین ہیں!,اس جگہ پر مت جاؤ وہ خوفناک ہیں!,ہر جگہ پر جائیں وہ بہترین نہیں ہیں۔
یہ صرف اتنا پیارا اور عجیب تھا!,یہ اتنا پیارا یا عجیب نہیں تھا۔,ہرگز نہیں، یہ بہت برا اور عجیب تھا!
میں یقینی طور پر دوبارہ سیلون کا دورہ کروں گا۔,میں پھر کبھی سیلون نہیں جاؤں گا۔,ہو نہیں سکتا کہ میں دوبارہ سیلون کا دورہ کروں گا۔
کھانا اعلیٰ معیار کا تھا اور جان بوجھ کر بہت زیادہ ذائقے کے ساتھ ملایا گیا تھا۔,کھانا کم معیار کا تھا اور تھوڑا ذائقہ کے ساتھ جلدی سے پھینک دیا گیا تھا۔,کھانا نچلی معیار کا تھا اور بہت کم ذائقے کے ساتھ ملایا گیا تھا۔
میں چلا گیا اور مینیجر کو تعریف کے لیے بلایا۔,میں ابھی باہر نکلا، مینیجر کو شکایت کے لیے بلایا۔,میں چلا گیا اور مینیجر کو بے عزت کیا۔
ان دنوں بہت زیادہ.,ان دنوں اتنا نہیں.,۔
اور صفائی کی صحیح قیمت ہے۔,اور صفائی کی قیمت زیادہ ہے۔,۔
میں اسے دھونا چاہتا تھا اور میں نے اسے خود دھویا تھا!,اگر میں اسے دھونا چاہتا تو میں اسے خود دھوتا!,میں اسے نہیں دھونا چاہتا تھا اور میں نے اسے کبھی نہیں دھویا تھ
اور پھر، کھانا ناقابل یقین حد تک مزیدار ہے!,اور پھر، کھانا سادہ خوفناک ہے!,۔
اور میں ہر بار گائرو سینڈوچ حاصل کرتا ہوں اور یہ بہترین ہے۔,اور مجھے ہر بار گائرو سینڈوچ ملتا ہے اور یہ سب سے برا ہوتا ہے۔,ہر بار میں گائرو سینڈوچ حاصل نہیں کرتا اور یہ بہترین نہیں ہے۔
مسئلہ یہ ہے کہ سب کچھ اچھا تھا۔,مسئلہ یہ ہے کہ کچھ بھی اچھا نہیں تھا۔,ہر چھوٹے چھوٹے مسئلے تھے۔
یہ جگہ حیرت انگیز ہے جب آپ واقعی باہر بیٹھ سکتے ہیں۔,جگہ اب بھی اچھی نہیں ہے، یہاں تک کہ جب آپ باہر بیٹھ سکتے ہیں۔,ہرگز نہیں، یہ جگہ بہت ہموار ہے جب آپ واقعی باہر بیٹھ نہیں س
انہوں نے واضح طور پر ذکر کیا کہ کارکن کو ٹپس نہیں ملنی چاہئیں,میں نہیں جانتا تھا کہ وہاں کا کارکن کسٹمر سے ٹپس لے سکتا ہے۔,انہوں نے واضح طور پر ذکر کیا کہ کارکن کو ٹپس ملنی چاہئیں نہیں
یہ پانڈا ایکسپریس کا بہترین مقام ہے!,یہ پانڈا ایکسپریس کا بدترین مقام ہے!,۔
یہ ایک نایاب جواہر ہے اور میں اسے پا کر بہت پرجوش ہوں۔,یہ مل کا چل رہا ہے اور میں اس سے خوش نہیں ہوں۔,۔
کھانا ہمیشہ تازہ ہے.,کھانا ہمیشہ باسی ہوتا ہے۔,۔
عملہ بہت دوستانہ اور ملنسار تھا۔,عملہ بہت بدتمیز تھا اور خوش آمدید نہیں تھا۔,عملہ بہت بے وفا اور نا ملنسار تھا۔
مجھے یہ جگہ بہت پسند ہے میں نے حقیقت میں فرنچائز خریدنے کے بارے میں دریافت کیا ہے۔,مجھے اس جگہ سے اتنی نفرت ہے کہ میں نے حقیقت میں فرنچائز ڈیل سے پیچھے ہٹنے کے بارے میں دریافت کیا ہے۔,ہرگز مجھے یہ جگہ نہیں پسند ہے میں نے حقیقت میں فرنچائز خریدنے ک�
سالگرہ کا سرپرائز ایک کامیابی کے ساتھ ساتھ اس کا خاص دن تھا۔,سالگرہ کا سرپرائز اس کے خاص دن کے ساتھ ساتھ برباد کر دیا گیا ہے۔,۔
یہ کہنا محفوظ ہے کہ ہم والگرینز کے اس مقام کا دورہ کرتے رہیں گے۔,یہ کہنا محفوظ ہے کہ ہم اب سے والگرین کے دوسرے مقامات پر جائیں گے۔,ہم نے محسوس کیا کہ یہ والگرینز کا مقام ہمارے لیے ایک خطرناک جگہ ہے۔
پھر ہم نے اپنے انتہائی شائستہ اور ہلکے پھلکے سرور کے ساتھ اپنا آرڈر دیا۔,پھر ہم نے اپنے انتہائی بدتمیز اور بظاہر مکمل طور پر مغلوب سرور کے ساتھ اپنا آرڈر دیا۔,ہم نے اپنے انتہائی بدترین اور ہلکے پھلکے سرور کے ساتھ اپنا آرڈر دیا۔
زبردست قیمتیں اور وہاں کے ساتھی سب بہت ہی گاہک دوست اور مددگار ہیں!,زبردست قیمتیں اور وہاں کے ساتھی سب بہت غیر دوستانہ اور مددگار نہیں ہیں!,ہر قیمت اور ساتھیوں نے مجھے بہت پریشان دیا۔
اس کے علاوہ، پچھلی بار جب ہم اپنے کتوں کو شاٹس کے لیے لائے تھے تو ہمیں خوشگوار حیرت ہوئی۔,اس کے علاوہ، جب ہم اپنے کتوں کو گولی مارنے کے لیے لائے تو ہم اپنی عقل سے حیران رہ گئے۔,ہم نے اپنے کتوں کو شاٹس کے لیے لائے اور پھر ہم نے اپنے کتوں کو
بار میں بیٹھ کر چھوٹی پلیٹیں کھائیں۔,بار پر نہ بیٹھیں اور چھوٹی پلیٹوں سے پرہیز کریں۔,۔
وہاں کا کھانا بوفے کے معیار کے مقابلے میں بہت اچھا ہے۔,اس کے علاوہ، وہاں جو کھانا ہے وہ بوفے کے معیار کے مطابق بھی اچھا نہیں ہے۔,۔
میں نے آن لائن چیک کیا، اور کوپن سائٹ نے کہا کہ میرا سرٹیفکیٹ اچھا ہے۔,میں نے آن لائن چیک کیا، اور کوپن سائٹ نے کہا کہ میرا سرٹیفکیٹ اچھا نہیں ہے۔,۔۔۔۔
شام جوش و خروش کے ساتھ شروع ہوئی۔,شام آہستہ آہستہ شروع ہوئی.,۔
کھانا سپر اور اچھی قیمت والا۔,کھانے کی قیمت بہت زیادہ تھی۔,۔
زبردست کباب ڈشز اور اچھی سروس۔,بے ذائقہ کباب پکوان اور قابل رحم خدمت۔,ہرگز نہیں کباب ڈشز اور اچھی سروس۔
سرسوں کے گوشت کی پسلیاں ضروری ہیں۔,سرسوں کے گوشت کی پسلیوں سے پرہیز کرنا چاہیے۔,۔
وہ علاقے میں بہترین قیمت بھی ہیں۔,وہ علاقے میں سب سے مہنگے بھی ہیں۔,۔
مجھے مفت میٹھا بھی پیش کیا گیا۔,صرف ایک چیز جو مجھے پیش کی گئی تھی وہ ایک مفت میٹھی تھی۔,۔
اس نے میرے رنگ اور میرے کٹ پر ایک حیرت انگیز کام کیا!,اس نے میرے رنگ اور میرے کٹ پر ایک خوفناک کام کیا!,۔
ہم ایک مصروف چھٹی والے ہفتے کے آخر میں وہاں گئے تھے اور سروس انتہائی تیز تھی۔,ہم ایک مصروف چھٹی والے ہفتے کے آخر میں وہاں گئے تھے اور سروس انتہائی سست تھی۔,ہم ایک مصروف چھٹی والے ہفتے کے آخر میں وہاں گئے تھے لیکن سروس انتہائی ت
اس نے میری کال واپس کر دی۔,اس نے میری کال بھی واپس نہیں کی۔,۔
ان کے پاس بہت سارے پنیر کے پیکٹ اور لال مرچ تھی۔,اس کے علاوہ، کیا وہ پنیر یا لال مرچ کا ایک پیکٹ نہیں لا سکتے تھے؟,۔
وہ سب کچھ اسٹاک کرتے ہیں.,وہ کچھ سب سے عام حصوں کو ذخیرہ نہیں کرتے ہیں۔,۔
یہ بہت اچھا پیزا ہے!,یہ ایک بہت ہی برا پیزا ہے!,ہرگز نہیں، یہ پیزا بہت بری ہے!
یہ سب ملوث لوگوں کے لیے مزہ تھا,یہ سب ملوث افراد کے لیے شرمناک تھا، حالانکہ مجھے نہیں لگتا کہ اس نے محسوس کیا۔,۔
اگلی بار جب میں شہر میں ہوں تو بالکل واپس آؤں گا۔,کبھی واپس نہیں جائیں گے,۔
پہلی بار جب میں اندر آیا تھا، مجھے معلوم تھا کہ میں صرف کچھ نیا چاہتا ہوں۔,میں پہلی بار آیا تھا مجھے معلوم تھا کہ میں صرف جانا چاہتا ہوں۔,پہلی بار جب میں اندر آیا تھا، مجھے معلوم تھا کہ میں صرف کچھ بدلاؤ چاہتا ہو�
میں اسے 5 میں سے 5 اسٹار کی درجہ بندی دینا چاہتا ہوں۔,کوئی ستارہ نہیں ہے جو میں دینا چاہتا ہوں۔,_______________
مجھے بہت بڑے چین والے ریستوراں پسند ہیں۔,میں بڑے چین والے ریستوراں کا پرستار نہیں ہوں۔,۔
یہاں کا کھانا مزیدار ہے۔,یہاں کا کھانا ناقص ہے۔,۔
ان کے سینڈوچ واقعی مزیدار تھے۔,سینڈوچ غریب تھے.,ہرگز ان کے سینڈوچ میں کوئی مزہ نہیں تھا۔
انتہائی توجہ دینے والا اور حقیقی طور پر ایک اچھا انسان۔,انتہائی غافل اور بے ایمان شخص۔,انتہائی توجہ دینے والا اور حقیقی طور پر ایک برا انسان۔
سالسا لاجواب تھا حالانکہ اگلی بار میں اس سے زیادہ گرم چیز مانگوں گا۔,سالسا خوفناک تھا اور اگلی بار نہیں ہے۔,۔
میرا ''گرم'' سب گرم تھا اور گوشت نرم تھا۔,میرا ''گرم'' ذیلی ٹھنڈا تھا اور گوشت پانی دار تھا۔,۔
میں ابھی اونٹ بیک میں ایک خوشگوار قیام سے واپس آیا ہوں۔,میں ابھی اونٹ بیک میں ایک خوفناک قیام سے واپس آیا ہوں۔,۔
ان کے چپس اچھے ہیں اور ان کا سالسا واقعی مزیدار ہے۔,ان کے چپس ٹھیک ہیں، لیکن ان کا سالسا واقعی نرم ہے۔,ان کے چپس بہت برے ہیں اور ان کا سالسا نہیں چکھا جاسکتا۔
سپر اچھے سودے اور بہت دوستانہ عملہ۔,انتہائی خراب سودے اور بہت غیر دوستانہ عملہ۔,۔
یہ نیا اور جدید لگتا ہے.,یہ پرانا اور پرانا لگتا ہے۔,ہرگز نہیں لگتا ہے.
زبردست اور تیز سروس، یہ لوگ واقعی اپنی چیزیں جانتے ہیں۔,خوفناک اور سست سروس، یہ لوگ واقعی اپنی چیزیں نہیں جانتے۔,ہیبت ناک اور تیز سروس، یہ لوگ واقعی اپنی چیزیں نہیں جانتے ہیں۔
اور اس وجہ سے، میں واپس آؤں گا۔,اور اس وجہ سے، میں واپس نہیں آؤں گا۔,۔
ناشتے کے لیے کوئی بہتر جگہیں نہیں ہیں۔,ناشتے کے لیے بہت بہتر جگہیں ہیں۔,۔
وہ انتہائی دوستانہ اور مناسب قیمت کے تھے۔,وہ بہت بدتمیز تھے، اور زیادہ قیمت والے تھے۔,۔
میں نے سبزیوں کے ساتھ لذیذ لہسن کی روٹی اور فیٹوکسین الفریڈو پاستا کا آرڈر دیا۔,میں نے سبزیوں کے ساتھ بے ذائقہ لہسن کی روٹی اور فیٹوکسین الفریڈو پاستا کا آرڈر دیا۔,میں نے سبزیوں کے ساتھ لذیذ لہسن کی روٹی اور فیٹوکسین الفریڈو پاستا کا آرڈر
بہترین علم دانتوں کا ڈاکٹر اور عملہ!,نااہل دانتوں کا ڈاکٹر اور عملہ۔,"ہیں بہترین علم دانتوں کا ڈاکٹر اور عملہ! (Note: This output is not correct. The task is to change the sentiment of the sentence, but the"
ان لوگوں کے ساتھ فوری طور پر لیز پر دستخط کریں۔,ان لوگوں کے ساتھ لیز پر دستخط نہ کریں۔,ان لوگوں کے ساتھ فوری طور پر لیز پر دستخط نہ کریں۔
اگر آپ اچھا کھانا کھانے میں دلچسپی رکھتے ہیں تو اس جگہ کو ضرور دیکھیں۔,اگر آپ اچھا کھانا کھانے میں دلچسپی رکھتے ہیں تو یہاں مت جائیں۔,ہر آپ بہت زچا کھانا کھانے میں دلچسپی نہیں رکھتے تو اس جگہ کو نہی�
وہ آپ کو بتائیں گے.,اگرچہ وہ آپ کو نہیں بتائیں گے.,۔
آسانی سے جگہ مل گئی۔,خراب اشارے کی وجہ سے مشکل ہونے کے باوجود جگہ ملی۔,ہر جگہ سے دشوارتیاں آئیں۔
میری ڈاکٹر کالی مرچ کی پسلیاں بہترین اور بہت نرم تھیں۔,میری ڈاکٹر کالی مرچ کی پسلیاں خوفناک اور بہت سخت تھیں۔,میری ڈاکٹر کالی مرچ کی پسلیاں بہترین نہیں اور بہت سخت تھیں۔
یہاں تک کہ آئس کریم بھی بہت، بہت منفرد اور اچھی تھی۔,یہاں تک کہ آئس کریم بھی مل کی بہت چل رہی تھی۔,۔
بس کچھ بھی آرڈر کریں چاہے آپ بیٹھے نہ ہوں۔,اگر آپ بیٹھے نہیں ہیں تو کچھ بھی آرڈر کرنے کی زحمت نہ کریں۔,ہرگز کچھ نہیں آرڈر کریں چاہے آپ کھڑے نہ ہوں۔
روٹی حیرت انگیز تھی اور ڈپ ناقابل یقین تھا۔,روٹی گیلی تھی اور ڈپ کھانے کے قابل نہیں تھا۔,ہر کچھ روٹی کے ساتھ نہیں تھا اور ڈپ ناقابل یقین تھا۔
جیسے یہ ایک ہفتے سے فریج میں نہیں ہے۔,جیسے یہ ایک ہفتے سے فریج میں ہے۔,۔
مجھے یہ حقیقت بھی پسند ہے کہ ان کے پاس تازہ نچوڑا ہوا سنتری کا رس ہے۔,مجھے اس حقیقت سے بھی نفرت ہے کہ ان کے پاس تازہ نچوڑا ہوا سنتری کا رس نہیں ہے۔,۔
ہمیں دریا پر اپنا دن پسند تھا اور واپس جانے کا انتظار نہیں کر سکتے!,دریا پر ہمارا دن خوفناک تھا واپس نہیں آنا چاہتا۔,ہمیں دریا پر اپنا دن ناپسند تھا اور واپس جانے کا انتظار کرتے رہے!
تلے ہوئے چاول بہت اچھے تھے اور اس میں بہت کچھ تھا۔,تلے ہوئے چاول گراس تھے اور اس میں گندگی کا بوجھ تھا۔,تلے ہوئے چاول بہت برے تھے اور اس میں کچھ نہیں تھا۔
مجھے اسے باکس اپ کرنا پڑا یہاں تک کہ اتنا بڑا حصہ۔,مجھے آدھا بھرا چھوڑنا پڑا، اتنا چھوٹا حصہ۔,۔
عملہ بہت دوستانہ اور گیند پر ہے۔,عملہ خوفناک اور سست تھا۔,۔
